year,state,county,temp_gs,pcpn_gs,TMAX_AVG_GS,PREC_GS,temp_diff,pcpn_diff,abs_temp_diff,abs_pcpn_diff
1987,31,47,26.35185185185185,441.706,26.380655737704917,441.88,-0.02880388585306548,-0.17399999999997817,0.02880388585306548,0.17399999999997817
1988,31,47,26.98148148148148,482.5999999999999,27.00398907103826,482.47,-0.022507589556777674,0.12999999999988177,0.022507589556777674,0.12999999999988177
1989,31,47,25.324074074074076,463.804,25.357814207650275,462.92,-0.03374013357619887,0.8839999999999577,0.03374013357619887,0.8839999999999577
1990,31,47,25.768518518518515,347.98,25.784426229508203,348.18,-0.01590771098968702,-0.19999999999998863,0.01590771098968702,0.19999999999998863
1991,31,47,26.055555555555557,429.006,26.095683060109288,429.12,-0.040127504553730375,-0.11400000000003274,0.040127504553730375,0.11400000000003274
1992,31,47,24.064814814814813,351.282,24.089398907103824,351.32000000000005,-0.02458409228901104,-0.03800000000006776,0.02458409228901104,0.03800000000006776
1993,31,47,23.12962962962963,699.0079999999999,23.1703825136612,699.08,-0.04075288403156918,-0.07200000000011642,0.04075288403156918,0.07200000000011642
1994,31,47,25.93518518518518,414.528,25.95661202185792,414.7,-0.0214268366727417,-0.17199999999996862,0.0214268366727417,0.17199999999996862
1995,31,47,23.84259259259259,486.156,23.88672131147541,486.2600000000001,-0.044128718882817,-0.10400000000009868,0.044128718882817,0.10400000000009868
1996,31,47,23.73148148148148,588.5179999999999,23.75377049180328,588.76,-0.022289010321799196,-0.2420000000000755,0.022289010321799196,0.2420000000000755
1997,31,47,24.703703703703702,357.124,24.755027322404366,357.05999999999995,-0.05132361870066404,0.06400000000007822,0.05132361870066404,0.06400000000007822
1998,31,47,26.15740740740741,344.678,26.1948087431694,344.79,-0.03740133576199156,-0.11200000000002319,0.03740133576199156,0.11200000000002319
1999,31,47,24.425925925925924,515.8739999999999,24.47781420765028,515.99,-0.05188828172435578,-0.11600000000009913,0.05188828172435578,0.11600000000009913
2000,31,47,26.953703703703702,300.482,26.98841530054645,300.19,-0.03471159684274738,0.29200000000003,0.03471159684274738,0.29200000000003
2001,31,47,26.02777777777777,420.116,26.06743169398907,420.14,-0.0396539162113001,-0.02400000000000091,0.0396539162113001,0.02400000000000091
2002,31,47,26.990740740740744,242.062,27.021530054644806,242.04,-0.030789313904062254,0.02200000000001978,0.030789313904062254,0.02200000000001978
2003,31,47,25.703703703703702,407.416,25.74896174863388,407.19000000000005,-0.04525804493017915,0.22599999999994225,0.04525804493017915,0.22599999999994225
2004,31,47,25.46296296296296,451.612,25.49344262295082,451.5300000000001,-0.030479659987861396,0.08199999999993679,0.030479659987861396,0.08199999999993679
2005,31,47,26.33333333333333,370.84,26.3475956284153,370.98,-0.014262295081969967,-0.1400000000000432,0.014262295081969967,0.1400000000000432
2006,31,47,26.925925925925924,397.51,26.971584699453548,397.47,-0.04565877352762371,0.03999999999996362,0.04565877352762371,0.03999999999996362
2007,31,47,25.564814814814813,612.394,25.61967213114754,612.16,-0.0548573163327255,0.2340000000000373,0.0548573163327255,0.2340000000000373
2008,31,47,24.37037037037037,691.896,24.41857923497268,692.1400000000001,-0.048208864602308665,-0.24400000000014188,0.048208864602308665,0.24400000000014188
2009,31,47,23.916666666666668,489.7120000000001,23.95644808743169,489.28,-0.03978142076502067,0.43200000000013006,0.03978142076502067,0.43200000000013006
2010,31,47,25.722222222222225,605.536,25.744972677595623,605.4300000000001,-0.022750455373397926,0.10599999999988086,0.022750455373397926,0.10599999999988086
2011,31,47,25.01851851851852,472.44,25.06617486338797,473.0,-0.04765634486945203,-0.5600000000000023,0.04765634486945203,0.5600000000000023
2012,31,47,28.40740740740741,213.36,28.44715846994536,213.49,-0.039751062537952464,-0.12999999999999545,0.039751062537952464,0.12999999999999545
2013,31,47,25.740740740740737,401.3200000000001,25.77267759562842,401.44,-0.03193685488768239,-0.11999999999989086,0.03193685488768239,0.11999999999989086
2014,31,47,25.305555555555557,469.39200000000005,25.345901639344262,469.2699999999999,-0.0403460837887053,0.12200000000012778,0.0403460837887053,0.12200000000012778
2015,31,47,25.592592592592595,476.504,25.6188524590164,476.4,-0.026259866423803402,0.10400000000004184,0.026259866423803402,0.10400000000004184
2016,31,47,25.85185185185185,549.91,25.886284153005462,549.9,-0.03443230115361118,0.009999999999990905,0.03443230115361118,0.009999999999990905
2017,31,47,26.18518518518518,454.152,26.194098360655737,467.63,-0.008913175470556922,-13.478000000000009,0.008913175470556922,13.478000000000009
2018,31,47,25.314814814814813,530.098,25.425737704918028,520.19,-0.11092289010321466,9.907999999999902,0.11092289010321466,9.907999999999902
2019,31,47,25.13888888888889,637.032,25.147431693989077,637.25,-0.008542805100187678,-0.2179999999999609,0.008542805100187678,0.2179999999999609
2020,31,47,26.129629629629637,316.992,26.132950819672136,310.23,-0.003321190042498756,6.7620000000000005,0.003321190042498756,6.7620000000000005
2021,31,47,26.416666666666668,406.146,26.38060109289617,445.7900000000001,0.036065573770496684,-39.64400000000006,0.036065573770496684,39.64400000000006
2022,31,47,27.14814814814815,292.354,27.16945355191257,285.59000000000003,-0.021305403764422692,6.763999999999953,0.021305403764422692,6.763999999999953
2023,31,47,26.564814814814813,388.366,26.60087431693989,389.3,-0.03605950212507736,-0.9340000000000259,0.03605950212507736,0.9340000000000259
2024,31,47,26.23148148148148,509.27,26.24475409836065,508.69,-0.013272616879170585,0.5799999999999841,0.013272616879170585,0.5799999999999841
2025,31,47,25.972222222222225,521.97,26.022185792349728,489.11,-0.04996357012750252,32.860000000000014,0.04996357012750252,32.860000000000014
1951,31,49,23.10185185185185,545.846,23.157595628415297,545.9499999999999,-0.05574377656344609,-0.10399999999992815,0.05574377656344609,0.10399999999992815
1952,31,49,26.972222222222214,332.48599999999993,26.9920218579235,332.5,-0.019799635701286178,-0.014000000000066848,0.019799635701286178,0.014000000000066848
1953,31,49,25.601851851851848,354.33,25.62857923497268,353.36,-0.026727383120832116,0.9699999999999704,0.026727383120832116,0.9699999999999704
1954,31,49,27.01851851851852,277.368,27.04114754098361,277.42,-0.022629022465089577,-0.05200000000002092,0.022629022465089577,0.05200000000002092
1955,31,49,26.46296296296296,381.508,26.509398907103822,381.56,-0.04643594414086394,-0.05200000000002092,0.04643594414086394,0.05200000000002092
1956,31,49,26.34259259259259,329.184,26.364754098360653,328.04,-0.022161505768060863,1.1440000000000055,0.022161505768060863,1.1440000000000055
1957,31,49,23.96296296296296,425.9579999999999,24.025245901639344,426.18,-0.062282938676386124,-0.22200000000009368,0.062282938676386124,0.22200000000009368
1958,31,49,24.898148148148152,516.89,24.95726775956284,516.77,-0.0591196114146868,0.12000000000000455,0.0591196114146868,0.12000000000000455
1959,31,49,25.592592592592595,287.782,25.632185792349723,287.69000000000005,-0.03959319975712816,0.0919999999999277,0.03959319975712816,0.0919999999999277
1960,31,49,25.88888888888889,290.576,25.93622950819672,290.53,-0.047340619307831844,0.04600000000004911,0.047340619307831844,0.04600000000004911
1961,31,49,23.87037037037037,451.1039999999999,23.91234972677596,451.24,-0.041979356405590806,-0.13600000000008095,0.041979356405590806,0.13600000000008095
1962,31,49,25.10185185185185,432.562,25.14721311475409,432.61,-0.045361262902240185,-0.04800000000000182,0.045361262902240185,0.04800000000000182
1963,31,49,26.80555555555556,323.342,26.83661202185792,323.2,-0.03105646630235981,0.1419999999999959,0.03105646630235981,0.1419999999999959
1964,31,49,25.990740740740737,263.90599999999995,26.044535519125684,263.89,-0.053794778384947506,0.01599999999996271,0.053794778384947506,0.01599999999996271
1965,31,49,23.82407407407408,518.922,23.89475409836066,518.9999999999999,-0.07068002428658104,-0.07799999999986085,0.07068002428658104,0.07799999999986085
1966,31,49,25.194444444444446,391.668,25.24387978142076,391.99,-0.04943533697631253,-0.32200000000000273,0.04943533697631253,0.32200000000000273
1967,31,49,24.166666666666668,376.936,24.19081967213114,377.1,-0.02415300546447341,-0.1640000000000441,0.02415300546447341,0.1640000000000441
1968,31,49,24.73148148148148,381.5079999999999,24.750109289617484,381.54,-0.018627808136002955,-0.03200000000009595,0.018627808136002955,0.03200000000009595
1969,31,49,25.944444444444443,392.43,25.990218579234966,392.36,-0.04577413479052339,0.06999999999999318,0.04577413479052339,0.06999999999999318
1970,31,49,26.15740740740741,322.58000000000004,26.21983606557377,322.54,-0.06242865816636112,0.040000000000020464,0.06242865816636112,0.040000000000020464
1971,31,49,24.648148148148152,406.654,24.6827868852459,406.78,-0.03463873709774745,-0.12599999999997635,0.03463873709774745,0.12599999999997635
1972,31,49,24.82407407407408,386.588,24.863661202185792,386.49,-0.03958712811171239,0.09800000000001319,0.03958712811171239,0.09800000000001319
1973,31,49,24.61111111111111,384.048,24.65699453551913,384.21,-0.04588342440801796,-0.16199999999997772,0.04588342440801796,0.16199999999997772
1974,31,49,25.9537037037037,219.71,26.00027322404372,219.55,-0.0465695203400216,0.1599999999999966,0.0465695203400216,0.1599999999999966
1975,31,49,24.80555555555556,388.874,24.85486338797813,388.65,-0.04930783242257064,0.22400000000004638,0.04930783242257064,0.22400000000004638
1976,31,49,25.64814814814814,261.61999999999995,25.69191256830601,261.39,-0.04376442015786708,0.22999999999996135,0.04376442015786708,0.22999999999996135
1977,31,49,26.29629629629629,405.892,26.334535519125684,405.86,-0.03823922282939307,0.031999999999982265,0.03823922282939307,0.031999999999982265
1978,31,49,25.861111111111114,269.24,25.88950819672132,269.30999999999995,-0.028397085610205153,-0.06999999999993634,0.028397085610205153,0.06999999999993634
1979,31,49,25.04629629629629,349.25,25.065683060109293,349.56,-0.019386763813002972,-0.3100000000000023,0.019386763813002972,0.3100000000000023
1980,31,49,26.36111111111111,271.526,26.394153005464485,271.37,-0.033041894353374346,0.1560000000000059,0.033041894353374346,0.1560000000000059
1981,31,49,25.592592592592595,418.846,25.600054644808747,419.09,-0.0074620522161517044,-0.24399999999997135,0.0074620522161517044,0.24399999999997135
1982,31,49,24.10185185185185,446.0239999999999,24.156830601092896,446.03,-0.05497874924104451,-0.0060000000000854925,0.05497874924104451,0.0060000000000854925
1983,31,49,24.694444444444443,330.962,24.754644808743173,331.13,-0.06020036429872988,-0.16800000000000637,0.06020036429872988,0.16800000000000637
1984,31,49,24.666666666666668,261.874,24.73366120218579,261.67,-0.06699453551912171,0.20400000000000773,0.06699453551912171,0.20400000000000773
1985,31,49,25.87037037037037,374.904,25.90530054644809,374.77,-0.034930176077718755,0.13400000000001455,0.034930176077718755,0.13400000000001455
1986,31,49,25.194444444444443,327.406,25.233879781420764,327.5,-0.03943533697632162,-0.09399999999999409,0.03943533697632162,0.09399999999999409
1987,31,49,26.32407407407408,426.7199999999999,26.35497267759563,426.8200000000001,-0.030898603521549717,-0.10000000000019327,0.030898603521549717,0.10000000000019327
1988,31,49,26.60185185185185,439.42,26.62371584699452,439.5799999999999,-0.021863995142670234,-0.15999999999991132,0.021863995142670234,0.15999999999991132
1989,31,49,25.33333333333333,287.274,25.374918032786887,287.4,-0.04158469945355847,-0.12599999999997635,0.04158469945355847,0.12599999999997635
1990,31,49,25.990740740740737,292.60799999999995,25.991311475409837,292.48,-0.0005707346691004034,0.12799999999992906,0.0005707346691004034,0.12799999999992906
1991,31,49,25.53703703703704,336.80400000000003,25.57513661202186,337.33000000000004,-0.03809957498481964,-0.5260000000000105,0.03809957498481964,0.5260000000000105
1992,31,49,24.842592592592595,437.388,24.858306010928967,437.22,-0.015713418336371632,0.16799999999994952,0.015713418336371632,0.16799999999994952
1993,31,49,23.509259259259256,383.032,23.5492349726776,382.97,-0.03997571341834316,0.06199999999995498,0.03997571341834316,0.06199999999995498
1994,31,49,26.842592592592595,254.254,26.879617486338795,253.96,-0.03702489374619944,0.2939999999999827,0.03702489374619944,0.2939999999999827
1995,31,49,23.740740740740744,447.802,23.785628415300543,447.87,-0.04488767455979925,-0.06799999999998363,0.04488767455979925,0.06799999999998363
1996,31,49,24.38888888888889,497.078,24.421092896174866,496.9100000000001,-0.03220400728597639,0.16799999999989268,0.03220400728597639,0.16799999999989268
1997,31,49,24.666666666666668,341.63,24.706284153005463,341.42,-0.039617486338794805,0.20999999999997954,0.039617486338794805,0.20999999999997954
1998,31,49,25.84259259259259,373.8879999999999,25.87519125683061,374.17,-0.03259866423801938,-0.28200000000009595,0.03259866423801938,0.28200000000009595
1999,31,49,24.425925925925927,449.5799999999999,24.476612021857925,449.7000000000001,-0.050686095931997244,-0.12000000000017508,0.050686095931997244,0.12000000000017508
2000,31,49,27.500000000000004,232.41,27.54699453551913,232.55,-0.04699453551912569,-0.14000000000001478,0.04699453551912569,0.14000000000001478
2001,31,49,26.65740740740741,367.792,26.676775956284157,367.68,-0.019368548876748548,0.11199999999996635,0.019368548876748548,0.11199999999996635
2002,31,49,26.93518518518519,255.27,26.967377049180328,255.28,-0.03219186399513774,-0.009999999999990905,0.03219186399513774,0.009999999999990905
2003,31,49,26.120370370370367,307.59399999999994,26.181584699453555,307.36,-0.0612143290831888,0.2339999999999236,0.0612143290831888,0.2339999999999236
2004,31,49,25.425925925925927,380.492,25.467759562841525,380.68,-0.04183363691559805,-0.18799999999998818,0.04183363691559805,0.18799999999998818
2005,31,49,26.14814814814814,358.648,26.18841530054645,358.53,-0.04026715239830736,0.11800000000005184,0.04026715239830736,0.11800000000005184
2006,31,49,26.925925925925924,254.762,26.96262295081967,254.72,-0.03669702489374771,0.04200000000000159,0.03669702489374771,0.04200000000000159
2007,31,49,26.222222222222225,419.354,26.26218579234973,419.44,-0.03996357012750451,-0.08600000000001273,0.03996357012750451,0.08600000000001273
2008,31,49,24.96296296296296,409.702,25.00169398907104,409.98,-0.03873102610808132,-0.27800000000002,0.03873102610808132,0.27800000000002
2009,31,49,23.907407407407405,562.1019999999999,23.942240437158468,561.8499999999999,-0.03483302975106284,0.2519999999999527,0.03483302975106284,0.2519999999999527
2010,31,49,25.787037037037035,373.634,25.813387978142075,373.4899999999999,-0.026350941105039993,0.14400000000011914,0.026350941105039993,0.14400000000011914
2011,31,49,25.268518518518515,499.364,25.302513661202184,499.51,-0.03399514268366843,-0.146000000000015,0.03399514268366843,0.146000000000015
2012,31,49,28.84259259259259,142.748,28.864972677595627,143.01,-0.022380085003035788,-0.26200000000000045,0.022380085003035788,0.26200000000000045
2013,31,49,25.63888888888889,355.092,25.665300546448083,355.08000000000004,-0.026411657559194168,0.011999999999943611,0.026411657559194168,0.011999999999943611
2014,31,49,25.416666666666668,379.984,25.45213114754099,380.06000000000006,-0.03546448087432097,-0.07600000000007867,0.03546448087432097,0.07600000000007867
2015,31,49,25.805555555555557,441.1979999999999,25.81508196721312,441.41,-0.009526411657564182,-0.21200000000010277,0.009526411657564182,0.21200000000010277
